tau,bandwidth,power,outcome,y_mean
0.0205,MSE-optimal,0.123542156318555,master_select_anytime_all,0.320576368876081
0.0205,"(15, 17)",0.384297622375879,master_select_anytime_all,0.320576368876081
0.021,MSE-optimal,0.127269686871261,master_select_anytime_all,0.320576368876081
0.021,"(15, 17)",0.399881913076913,master_select_anytime_all,0.320576368876081
0.0215,MSE-optimal,0.131093412301983,master_select_anytime_all,0.320576368876081
0.0215,"(15, 17)",0.415630916997659,master_select_anytime_all,0.320576368876081
0.022,MSE-optimal,0.135013382705123,master_select_anytime_all,0.320576368876081
0.022,"(15, 17)",0.431519675413191,master_select_anytime_all,0.320576368876081
0.0225,MSE-optimal,0.139029607510298,master_select_anytime_all,0.320576368876081
0.0225,"(15, 17)",0.447522606359633,master_select_anytime_all,0.320576368876081
0.023,MSE-optimal,0.14314205346566,master_select_anytime_all,0.320576368876081
0.023,"(15, 17)",0.463613619914381,master_select_anytime_all,0.320576368876081
0.0235,MSE-optimal,0.147350642668752,master_select_anytime_all,0.320576368876081
0.0235,"(15, 17)",0.479766238376775,master_select_anytime_all,0.320576368876081
0.024,MSE-optimal,0.1516552506497,master_select_anytime_all,0.320576368876081
0.024,"(15, 17)",0.495953720320358,master_select_anytime_all,0.320576368876081
0.0245,MSE-optimal,0.156055704511471,master_select_anytime_all,0.320576368876081
0.0245,"(15, 17)",0.512149187448395,master_select_anytime_all,0.320576368876081
0.025,MSE-optimal,0.160551781131877,master_select_anytime_all,0.320576368876081
0.025,"(15, 17)",0.528325753156919,master_select_anytime_all,0.320576368876081
0.0255,MSE-optimal,0.165143205431874,master_select_anytime_all,0.320576368876081
0.0255,"(15, 17)",0.544456651694648,master_select_anytime_all,0.320576368876081
0.026,MSE-optimal,0.169829648714616,master_select_anytime_all,0.320576368876081
0.026,"(15, 17)",0.560515366806862,master_select_anytime_all,0.320576368876081
0.0265,MSE-optimal,0.174610727079631,master_select_anytime_all,0.320576368876081
0.0265,"(15, 17)",0.576475758760702,master_select_anytime_all,0.320576368876081
0.027,MSE-optimal,0.179485999916315,master_select_anytime_all,0.320576368876081
0.027,"(15, 17)",0.592312188672296,master_select_anytime_all,0.320576368876081
0.0275,MSE-optimal,0.184454968480846,master_select_anytime_all,0.320576368876081
0.0275,"(15, 17)",0.607999639091119,master_select_anytime_all,0.320576368876081
0.028,MSE-optimal,0.18951707456045,master_select_anytime_all,0.320576368876081
0.028,"(15, 17)",0.623513829843692,master_select_anytime_all,0.320576368876081
0.0285,MSE-optimal,0.194671699228804,master_select_anytime_all,0.320576368876081
0.0285,"(15, 17)",0.638831328196315,master_select_anytime_all,0.320576368876081
0.029,MSE-optimal,0.199918161696183,master_select_anytime_all,0.320576368876081
0.029,"(15, 17)",0.653929652464205,master_select_anytime_all,0.320576368876081
0.0295,MSE-optimal,0.205255718257791,master_select_anytime_all,0.320576368876081
0.0295,"(15, 17)",0.668787368271236,master_select_anytime_all,0.320576368876081
0.03,MSE-optimal,0.210683561343527,master_select_anytime_all,0.320576368876081
0.03,"(15, 17)",0.683384176749227,master_select_anytime_all,0.320576368876081
0.0305,MSE-optimal,0.21620081867223,master_select_anytime_all,0.320576368876081
0.0305,"(15, 17)",0.697700994057374,master_select_anytime_all,0.320576368876081
0.031,MSE-optimal,0.221806552513262,master_select_anytime_all,0.320576368876081
0.031,"(15, 17)",0.711720021699484,master_select_anytime_all,0.320576368876081
0.0315,MSE-optimal,0.227499759058056,master_select_anytime_all,0.320576368876081
0.0315,"(15, 17)",0.725424807217952,master_select_anytime_all,0.320576368876081
0.032,MSE-optimal,0.233279367904031,master_select_anytime_all,0.320576368876081
0.032,"(15, 17)",0.738800294947465,master_select_anytime_all,0.320576368876081
0.0325,MSE-optimal,0.239144241653078,master_select_anytime_all,0.320576368876081
0.0325,"(15, 17)",0.75183286661681,master_select_anytime_all,0.320576368876081
0.033,MSE-optimal,0.245093175626537,master_select_anytime_all,0.320576368876081
0.033,"(15, 17)",0.764510371692593,master_select_anytime_all,0.320576368876081
0.0335,MSE-optimal,0.251124897698387,master_select_anytime_all,0.320576368876081
0.0335,"(15, 17)",0.776822147462651,master_select_anytime_all,0.320576368876081
0.034,MSE-optimal,0.257238068248077,master_select_anytime_all,0.320576368876081
0.034,"(15, 17)",0.788759028958295,master_select_anytime_all,0.320576368876081
0.0345,MSE-optimal,0.263431280234224,master_select_anytime_all,0.320576368876081
0.0345,"(15, 17)",0.800313348911906,master_select_anytime_all,0.320576368876081
0.035,MSE-optimal,0.269703059390079,master_select_anytime_all,0.320576368876081
0.035,"(15, 17)",0.811478928038733,master_select_anytime_all,0.320576368876081
0.0355,MSE-optimal,0.276051864541465,master_select_anytime_all,0.320576368876081
0.0355,"(15, 17)",0.822251056017935,master_select_anytime_all,0.320576368876081
0.036,MSE-optimal,0.282476088047565,master_select_anytime_all,0.320576368876081
0.036,"(15, 17)",0.832626463627092,master_select_anytime_all,0.320576368876081
0.0365,MSE-optimal,0.288974056364702,master_select_anytime_all,0.320576368876081
0.0365,"(15, 17)",0.842603286555711,master_select_anytime_all,0.320576368876081
0.037,MSE-optimal,0.295544030732975,master_select_anytime_all,0.320576368876081
0.037,"(15, 17)",0.852181021486134,master_select_anytime_all,0.320576368876081
0.0375,MSE-optimal,0.302184207985318,master_select_anytime_all,0.320576368876081
0.0375,"(15, 17)",0.861360475084073,master_select_anytime_all,0.320576368876081
0.038,MSE-optimal,0.308892721478301,master_select_anytime_all,0.320576368876081
0.038,"(15, 17)",0.870143706585532,master_select_anytime_all,0.320576368876081
0.0385,MSE-optimal,0.315667642143701,master_select_anytime_all,0.320576368876081
0.0385,"(15, 17)",0.878533964701818,master_select_anytime_all,0.320576368876081
0.039,MSE-optimal,0.3225069796596,master_select_anytime_all,0.320576368876081
0.039,"(15, 17)",0.886535619589653,master_select_anytime_all,0.320576368876081
0.0395,MSE-optimal,0.329408683739478,master_select_anytime_all,0.320576368876081
0.0395,"(15, 17)",0.894154090649208,master_select_anytime_all,0.320576368876081
0.04,MSE-optimal,0.336370645537527,master_select_anytime_all,0.320576368876081
0.04,"(15, 17)",0.901395770919325,master_select_anytime_all,0.320576368876081
0.0405,MSE-optimal,0.343390699168118,master_select_anytime_all,0.320576368876081
0.0405,"(15, 17)",0.908267948836653,master_select_anytime_all,0.320576368876081
0.041,MSE-optimal,0.350466623337091,master_select_anytime_all,0.320576368876081
0.041,"(15, 17)",0.914778728114358,master_select_anytime_all,0.320576368876081
0.0415,MSE-optimal,0.357596143082278,master_select_anytime_all,0.320576368876081
0.0415,"(15, 17)",0.920936946477017,master_select_anytime_all,0.320576368876081
0.042,MSE-optimal,0.364776931620433,master_select_anytime_all,0.320576368876081
0.042,"(15, 17)",0.926752093961887,master_select_anytime_all,0.320576368876081
0.0425,MSE-optimal,0.372006612297451,master_select_anytime_all,0.320576368876081
0.0425,"(15, 17)",0.932234231463757,master_select_anytime_all,0.320576368876081
0.043,MSE-optimal,0.379282760638555,master_select_anytime_all,0.320576368876081
0.043,"(15, 17)",0.937393910161662,master_select_anytime_all,0.320576368876081
0.0435,MSE-optimal,0.386602906494868,master_select_anytime_all,0.320576368876081
0.0435,"(15, 17)",0.94224209242189,master_select_anytime_all,0.320576368876081
0.044,MSE-optimal,0.393964536282575,master_select_anytime_all,0.320576368876081
0.044,"(15, 17)",0.946790074723573,master_select_anytime_all,0.320576368876081
0.0445,MSE-optimal,0.401365095310643,master_select_anytime_all,0.320576368876081
0.0445,"(15, 17)",0.95104941310173,master_select_anytime_all,0.320576368876081
0.045,MSE-optimal,0.40880199019288,master_select_anytime_all,0.320576368876081
0.045,"(15, 17)",0.955031851548737,master_select_anytime_all,0.320576368876081
0.0455,MSE-optimal,0.416272591339885,master_select_anytime_all,0.320576368876081
0.0455,"(15, 17)",0.958749253759626,master_select_anytime_all,0.320576368876081
0.046,MSE-optimal,0.423774235526282,master_select_anytime_all,0.320576368876081
0.046,"(15, 17)",0.962213538550244,master_select_anytime_all,0.320576368876081
0.0465,MSE-optimal,0.431304228528424,master_select_anytime_all,0.320576368876081
0.0465,"(15, 17)",0.965436619220869,master_select_anytime_all,0.320576368876081
0.047,MSE-optimal,0.438859847827612,master_select_anytime_all,0.320576368876081
0.047,"(15, 17)",0.968430347082101,master_select_anytime_all,0.320576368876081
0.0475,MSE-optimal,0.446438345373695,master_select_anytime_all,0.320576368876081
0.0475,"(15, 17)",0.971206459305426,master_select_anytime_all,0.320576368876081
0.048,MSE-optimal,0.454036950403797,master_select_anytime_all,0.320576368876081
0.048,"(15, 17)",0.973776531208328,master_select_anytime_all,0.320576368876081
0.0485,MSE-optimal,0.461652872310774,master_select_anytime_all,0.320576368876081
0.0485,"(15, 17)",0.976151933033803,master_select_anytime_all,0.320576368876081
0.049,MSE-optimal,0.469283303555893,master_select_anytime_all,0.320576368876081
0.049,"(15, 17)",0.978343791237018,master_select_anytime_all,0.320576368876081
0.0495,MSE-optimal,0.476925422620128,master_select_anytime_all,0.320576368876081
0.0495,"(15, 17)",0.980362954248064,master_select_anytime_all,0.320576368876081
0.05,MSE-optimal,0.484576396988371,master_select_anytime_all,0.320576368876081
0.05,"(15, 17)",0.982219962639599,master_select_anytime_all,0.320576368876081
0.0505,MSE-optimal,0.492233386160796,master_select_anytime_all,0.320576368876081
0.0505,"(15, 17)",0.983925023591813,master_select_anytime_all,0.320576368876081
0.051,MSE-optimal,0.499893544685547,master_select_anytime_all,0.320576368876081
0.051,"(15, 17)",0.985487989514936,master_select_anytime_all,0.320576368876081
0.0515,MSE-optimal,0.507554025206878,master_select_anytime_all,0.320576368876081
0.0515,"(15, 17)",0.986918340661247,master_select_anytime_all,0.320576368876081
0.052,MSE-optimal,0.515211981522851,master_select_anytime_all,0.320576368876081
0.052,"(15, 17)",0.988225171534554,master_select_anytime_all,0.320576368876081
0.0525,MSE-optimal,0.522864571646682,master_select_anytime_all,0.320576368876081
0.0525,"(15, 17)",0.989417180885147,master_select_anytime_all,0.320576368876081
0.053,MSE-optimal,0.530508960865822,master_select_anytime_all,0.320576368876081
0.053,"(15, 17)",0.990502665062323,master_select_anytime_all,0.320576368876081
0.0535,MSE-optimal,0.538142324792888,master_select_anytime_all,0.320576368876081
0.0535,"(15, 17)",0.991489514484499,master_select_anytime_all,0.320576368876081
0.054,MSE-optimal,0.545761852402578,master_select_anytime_all,0.320576368876081
0.054,"(15, 17)",0.992385212978597,master_select_anytime_all,0.320576368876081
0.0545,MSE-optimal,0.553364749048764,master_select_anytime_all,0.320576368876081
0.0545,"(15, 17)",0.993196839735481,master_select_anytime_all,0.320576368876081
0.055,MSE-optimal,0.56094823945601,master_select_anytime_all,0.320576368876081
0.055,"(15, 17)",0.993931073626576,master_select_anytime_all,0.320576368876081
0.0555,MSE-optimal,0.56850957067984,master_select_anytime_all,0.320576368876081
0.0555,"(15, 17)",0.99459419962807,master_select_anytime_all,0.320576368876081
0.056,MSE-optimal,0.576046015030175,master_select_anytime_all,0.320576368876081
0.056,"(15, 17)",0.995192117103061,master_select_anytime_all,0.320576368876081
0.0565,MSE-optimal,0.583554872952456,master_select_anytime_all,0.320576368876081
0.0565,"(15, 17)",0.99573034969835,master_select_anytime_all,0.320576368876081
0.057,MSE-optimal,0.5910334758611,master_select_anytime_all,0.320576368876081
0.057,"(15, 17)",0.996214056620924,master_select_anytime_all,0.320576368876081
0.0575,MSE-optimal,0.598479188920046,master_select_anytime_all,0.320576368876081
0.0575,"(15, 17)",0.996648045069321,master_select_anytime_all,0.320576368876081
0.058,MSE-optimal,0.605889413765321,master_select_anytime_all,0.320576368876081
0.058,"(15, 17)",0.997036783606684,master_select_anytime_all,0.320576368876081
0.0585,MSE-optimal,0.613261591164686,master_select_anytime_all,0.320576368876081
0.0585,"(15, 17)",0.997384416275029,master_select_anytime_all,0.320576368876081
0.059,MSE-optimal,0.620593203609606,master_select_anytime_all,0.320576368876081
0.059,"(15, 17)",0.99769477726393,master_select_anytime_all,0.320576368876081
0.0595,MSE-optimal,0.627881777834954,master_select_anytime_all,0.320576368876081
0.0595,"(15, 17)",0.997971405961086,master_select_anytime_all,0.320576368876081
0.06,MSE-optimal,0.635124887262077,master_select_anytime_all,0.320576368876081
0.06,"(15, 17)",0.998217562226896,master_select_anytime_all,0.320576368876081
0.0605,MSE-optimal,0.642320154361007,master_select_anytime_all,0.320576368876081
0.0605,"(15, 17)",0.998436241749997,master_select_anytime_all,0.320576368876081
0.061,MSE-optimal,0.649465252927858,master_select_anytime_all,0.320576368876081
0.061,"(15, 17)",0.998630191355482,master_select_anytime_all,0.320576368876081
0.0615,MSE-optimal,0.656557910273626,master_select_anytime_all,0.320576368876081
0.0615,"(15, 17)",0.998801924152098,master_select_anytime_all,0.320576368876081
0.062,MSE-optimal,0.66359590932088,master_select_anytime_all,0.320576368876081
0.062,"(15, 17)",0.998953734418894,master_select_anytime_all,0.320576368876081
0.0625,MSE-optimal,0.670577090605006,master_select_anytime_all,0.320576368876081
0.0625,"(15, 17)",0.999087712145454,master_select_anytime_all,0.320576368876081
0.063,MSE-optimal,0.677499354176977,master_select_anytime_all,0.320576368876081
0.063,"(15, 17)",0.999205757152927,master_select_anytime_all,0.320576368876081
0.0635,MSE-optimal,0.684360661404807,master_select_anytime_all,0.320576368876081
0.0635,"(15, 17)",0.99930959273537,master_select_anytime_all,0.320576368876081
0.064,MSE-optimal,0.691159036671132,master_select_anytime_all,0.320576368876081
0.064,"(15, 17)",0.999400778772498,master_select_anytime_all,0.320576368876081
0.0645,MSE-optimal,0.69789256896461,master_select_anytime_all,0.320576368876081
0.0645,"(15, 17)",0.999480724275641,master_select_anytime_all,0.320576368876081
0.065,MSE-optimal,0.704559413363086,master_select_anytime_all,0.320576368876081
0.065,"(15, 17)",0.999550699338555,master_select_anytime_all,0.320576368876081
0.0655,MSE-optimal,0.711157792406732,master_select_anytime_all,0.320576368876081
0.0655,"(15, 17)",0.999611846473716,master_select_anytime_all,0.320576368876081
0.066,MSE-optimal,0.717685997359637,master_select_anytime_all,0.320576368876081
0.066,"(15, 17)",0.999665191322789,master_select_anytime_all,0.320576368876081
0.0665,MSE-optimal,0.72414238935859,master_select_anytime_all,0.320576368876081
0.0665,"(15, 17)",0.999711652737157,master_select_anytime_all,0.320576368876081
0.067,MSE-optimal,0.730525400448055,master_select_anytime_all,0.320576368876081
0.067,"(15, 17)",0.999752052230761,master_select_anytime_all,0.320576368876081
0.0675,MSE-optimal,0.736833534500606,master_select_anytime_all,0.320576368876081
0.0675,"(15, 17)",0.999787122812979,master_select_anytime_all,0.320576368876081
0.068,MSE-optimal,0.743065368022373,master_select_anytime_all,0.320576368876081
0.068,"(15, 17)",0.999817517214025,master_select_anytime_all,0.320576368876081
0.0685,MSE-optimal,0.749219550843262,master_select_anytime_all,0.320576368876081
0.0685,"(15, 17)",0.99984381551932,master_select_anytime_all,0.320576368876081
0.069,MSE-optimal,0.75529480669204,master_select_anytime_all,0.320576368876081
0.069,"(15, 17)",0.999866532232532,master_select_anytime_all,0.320576368876081
0.0695,MSE-optimal,0.761289933656561,master_select_anytime_all,0.320576368876081
0.0695,"(15, 17)",0.999886122789676,master_select_anytime_all,0.320576368876081
0.07,MSE-optimal,0.767203804529722,master_select_anytime_all,0.320576368876081
0.07,"(15, 17)",0.999902989548635,master_select_anytime_all,0.320576368876081
0.0705,MSE-optimal,0.77303536704194,master_select_anytime_all,0.320576368876081
0.0705,"(15, 17)",0.999917487280032,master_select_anytime_all,0.320576368876081
0.071,MSE-optimal,0.778783643981208,master_select_anytime_all,0.320576368876081
0.071,"(15, 17)",0.999929928186334,master_select_anytime_all,0.320576368876081
0.0715,MSE-optimal,0.784447733202017,master_select_anytime_all,0.320576368876081
0.0715,"(15, 17)",0.999940586476726,master_select_anytime_all,0.320576368876081
0.072,MSE-optimal,0.790026807524647,master_select_anytime_all,0.320576368876081
0.072,"(15, 17)",0.999949702525443,master_select_anytime_all,0.320576368876081
0.0725,MSE-optimal,0.795520114526577,master_select_anytime_all,0.320576368876081
0.0725,"(15, 17)",0.999957486641199,master_select_anytime_all,0.320576368876081
0.073,MSE-optimal,0.800926976227961,master_select_anytime_all,0.320576368876081
0.073,"(15, 17)",0.99996412247489,master_select_anytime_all,0.320576368876081
0.0735,MSE-optimal,0.806246788673308,master_select_anytime_all,0.320576368876081
0.0735,"(15, 17)",0.999969770092191,master_select_anytime_all,0.320576368876081
0.074,MSE-optimal,0.811479021411748,master_select_anytime_all,0.320576368876081
0.074,"(15, 17)",0.999974568736791,master_select_anytime_all,0.320576368876081
0.0745,MSE-optimal,0.816623216878394,master_select_anytime_all,0.320576368876081
0.0745,"(15, 17)",0.99997863930908,master_select_anytime_all,0.320576368876081
0.075,MSE-optimal,0.821678989679534,master_select_anytime_all,0.320576368876081
0.075,"(15, 17)",0.999982086583976,master_select_anytime_all,0.320576368876081
0.0755,MSE-optimal,0.826646025784536,master_select_anytime_all,0.320576368876081
0.0755,"(15, 17)",0.999985001190422,master_select_anytime_all,0.320576368876081
0.076,MSE-optimal,0.831524081627502,master_select_anytime_all,0.320576368876081
0.076,"(15, 17)",0.999987461373827,master_select_anytime_all,0.320576368876081
0.0765,MSE-optimal,0.836312983121875,master_select_anytime_all,0.320576368876081
0.0765,"(15, 17)",0.99998953456145,master_select_anytime_all,0.320576368876081
0.077,MSE-optimal,0.841012624591305,master_select_anytime_all,0.320576368876081
0.077,"(15, 17)",0.999991278749433,master_select_anytime_all,0.320576368876081
0.0775,MSE-optimal,0.845622967620243,master_select_anytime_all,0.320576368876081
0.0775,"(15, 17)",0.999992743728879,master_select_anytime_all,0.320576368876081
0.078,MSE-optimal,0.850144039827828,master_select_anytime_all,0.320576368876081
0.078,"(15, 17)",0.999993972167135,master_select_anytime_all,0.320576368876081
0.0785,MSE-optimal,0.85457593356872,master_select_anytime_all,0.320576368876081
0.0785,"(15, 17)",0.999995000559143,master_select_anytime_all,0.320576368876081
0.079,MSE-optimal,0.858918804564664,master_select_anytime_all,0.320576368876081
0.079,"(15, 17)",0.999995860062569,master_select_anytime_all,0.320576368876081
0.0795,MSE-optimal,0.863172870470596,master_select_anytime_all,0.320576368876081
0.0795,"(15, 17)",0.999996577229229,master_select_anytime_all,0.320576368876081
0.08,MSE-optimal,0.867338409379232,master_select_anytime_all,0.320576368876081
0.08,"(15, 17)",0.999997174644239,master_select_anytime_all,0.320576368876081
0.0805,MSE-optimal,0.871415758268076,master_select_anytime_all,0.320576368876081
0.0805,"(15, 17)",0.999997671483294,master_select_anytime_all,0.320576368876081
0.081,MSE-optimal,0.875405311392881,master_select_anytime_all,0.320576368876081
0.081,"(15, 17)",0.999998083997477,master_select_anytime_all,0.320576368876081
0.0815,MSE-optimal,0.879307518631602,master_select_anytime_all,0.320576368876081
0.0815,"(15, 17)",0.999998425934086,master_select_anytime_all,0.320576368876081
0.082,MSE-optimal,0.883122883782902,master_select_anytime_all,0.320576368876081
0.082,"(15, 17)",0.999998708901142,master_select_anytime_all,0.320576368876081
0.0825,MSE-optimal,0.886851962823312,master_select_anytime_all,0.320576368876081
0.0825,"(15, 17)",0.99999894268241,master_select_anytime_all,0.320576368876081
0.083,MSE-optimal,0.890495362127111,master_select_anytime_all,0.320576368876081
0.083,"(15, 17)",0.999999135509082,master_select_anytime_all,0.320576368876081
0.0835,MSE-optimal,0.894053736653019,master_select_anytime_all,0.320576368876081
0.0835,"(15, 17)",0.999999294293565,master_select_anytime_all,0.320576368876081
0.084,MSE-optimal,0.897527788101738,master_select_anytime_all,0.320576368876081
0.084,"(15, 17)",0.999999424830247,master_select_anytime_all,0.320576368876081
0.0845,MSE-optimal,0.900918263048396,master_select_anytime_all,0.320576368876081
0.0845,"(15, 17)",0.999999531967534,master_select_anytime_all,0.320576368876081
0.085,MSE-optimal,0.904225951053853,master_select_anytime_all,0.320576368876081
0.085,"(15, 17)",0.999999619754952,master_select_anytime_all,0.320576368876081
0.0855,MSE-optimal,0.90745168275884,master_select_anytime_all,0.320576368876081
0.0855,"(15, 17)",0.999999691568679,master_select_anytime_all,0.320576368876081
0.086,MSE-optimal,0.910596327964793,master_select_anytime_all,0.320576368876081
0.086,"(15, 17)",0.999999750218436,master_select_anytime_all,0.320576368876081
0.0865,MSE-optimal,0.913660793705205,master_select_anytime_all,0.320576368876081
0.0865,"(15, 17)",0.99999979803832,master_select_anytime_all,0.320576368876081
0.087,MSE-optimal,0.91664602231126,master_select_anytime_all,0.320576368876081
0.087,"(15, 17)",0.999999836963838,master_select_anytime_all,0.320576368876081
0.0875,MSE-optimal,0.919552989475382,master_select_anytime_all,0.320576368876081
0.0875,"(15, 17)",0.999999868597089,master_select_anytime_all,0.320576368876081
0.088,MSE-optimal,0.922382702316305,master_select_anytime_all,0.320576368876081
0.088,"(15, 17)",0.999999894261825,master_select_anytime_all,0.320576368876081
0.0885,MSE-optimal,0.925136197449122,master_select_anytime_all,0.320576368876081
0.0885,"(15, 17)",0.999999915049856,master_select_anytime_all,0.320576368876081
0.089,MSE-optimal,0.927814539063702,master_select_anytime_all,0.320576368876081
0.089,"(15, 17)",0.999999931860078,master_select_anytime_all,0.320576368876081
0.0895,MSE-optimal,0.930418817014749,master_select_anytime_all,0.320576368876081
0.0895,"(15, 17)",0.999999945431243,master_select_anytime_all,0.320576368876081
0.09,MSE-optimal,0.932950144926645,master_select_anytime_all,0.320576368876081
0.09,"(15, 17)",0.999999956369405,master_select_anytime_all,0.320576368876081
0.0905,MSE-optimal,0.935409658316134,master_select_anytime_all,0.320576368876081
0.0905,"(15, 17)",0.999999965170873,master_select_anytime_all,0.320576368876081
0.091,MSE-optimal,0.937798512735752,master_select_anytime_all,0.320576368876081
0.091,"(15, 17)",0.999999972241363,master_select_anytime_all,0.320576368876081
0.0915,MSE-optimal,0.940117881940795,master_select_anytime_all,0.320576368876081
0.0915,"(15, 17)",0.999999977911941,master_select_anytime_all,0.320576368876081
0.092,MSE-optimal,0.942368956082484,master_select_anytime_all,0.320576368876081
0.092,"(15, 17)",0.999999982452286,master_select_anytime_all,0.320576368876081
0.0925,MSE-optimal,0.944552939929857,master_select_anytime_all,0.320576368876081
0.0925,"(15, 17)",0.999999986081678,master_select_anytime_all,0.320576368876081
0.093,MSE-optimal,0.946671051122771,master_select_anytime_all,0.320576368876081
0.093,"(15, 17)",0.999999988978104,master_select_anytime_all,0.320576368876081
0.0935,MSE-optimal,0.94872451845827,master_select_anytime_all,0.320576368876081
0.0935,"(15, 17)",0.999999991285779,master_select_anytime_all,0.320576368876081
0.094,MSE-optimal,0.950714580212433,master_select_anytime_all,0.320576368876081
0.094,"(15, 17)",0.999999993121346,master_select_anytime_all,0.320576368876081
0.0945,MSE-optimal,0.952642482499662,master_select_anytime_all,0.320576368876081
0.0945,"(15, 17)",0.999999994578983,master_select_anytime_all,0.320576368876081
0.095,MSE-optimal,0.954509477671259,master_select_anytime_all,0.320576368876081
0.095,"(15, 17)",0.999999995734596,master_select_anytime_all,0.320576368876081
0.0955,MSE-optimal,0.956316822754957,master_select_anytime_all,0.320576368876081
0.0955,"(15, 17)",0.999999996649254,master_select_anytime_all,0.320576368876081
0.096,MSE-optimal,0.958065777936971,master_select_anytime_all,0.320576368876081
0.096,"(15, 17)",0.999999997372005,master_select_anytime_all,0.320576368876081
0.0965,MSE-optimal,0.959757605087958,master_select_anytime_all,0.320576368876081
0.0965,"(15, 17)",0.999999997942172,master_select_anytime_all,0.320576368876081
0.097,MSE-optimal,0.961393566334156,master_select_anytime_all,0.320576368876081
0.097,"(15, 17)",0.999999998391227,master_select_anytime_all,0.320576368876081
0.0975,MSE-optimal,0.962974922674829,master_select_anytime_all,0.320576368876081
0.0975,"(15, 17)",0.999999998744312,master_select_anytime_all,0.320576368876081
0.098,MSE-optimal,0.964502932647002,master_select_anytime_all,0.320576368876081
0.098,"(15, 17)",0.999999999021481,master_select_anytime_all,0.320576368876081
0.0985,MSE-optimal,0.965978851038336,master_select_anytime_all,0.320576368876081
0.0985,"(15, 17)",0.999999999238697,master_select_anytime_all,0.320576368876081
0.099,MSE-optimal,0.967403927648868,master_select_anytime_all,0.320576368876081
0.099,"(15, 17)",0.999999999408647,master_select_anytime_all,0.320576368876081
0.0995,MSE-optimal,0.968779406102193,master_select_anytime_all,0.320576368876081
0.0995,"(15, 17)",0.999999999541398,master_select_anytime_all,0.320576368876081
0.1,MSE-optimal,0.970106522706564,master_select_anytime_all,0.320576368876081
0.1,"(15, 17)",0.999999999644921,master_select_anytime_all,0.320576368876081
0.1005,MSE-optimal,0.97138650536623,master_select_anytime_all,0.320576368876081
0.1005,"(15, 17)",0.999999999725518,master_select_anytime_all,0.320576368876081
0.101,MSE-optimal,0.972620572543241,master_select_anytime_all,0.320576368876081
0.101,"(15, 17)",0.999999999788163,master_select_anytime_all,0.320576368876081
0.1015,MSE-optimal,0.973809932269804,master_select_anytime_all,0.320576368876081
0.1015,"(15, 17)",0.999999999836774,master_select_anytime_all,0.320576368876081
0.102,MSE-optimal,0.974955781211191,master_select_anytime_all,0.320576368876081
0.102,"(15, 17)",0.999999999874433,master_select_anytime_all,0.320576368876081
0.1025,MSE-optimal,0.976059303779059,master_select_anytime_all,0.320576368876081
0.1025,"(15, 17)",0.999999999903558,master_select_anytime_all,0.320576368876081
0.103,MSE-optimal,0.977121671294958,master_select_anytime_all,0.320576368876081
0.103,"(15, 17)",0.999999999926048,master_select_anytime_all,0.320576368876081
0.1035,MSE-optimal,0.978144041203705,master_select_anytime_all,0.320576368876081
0.1035,"(15, 17)",0.999999999943385,master_select_anytime_all,0.320576368876081
0.104,MSE-optimal,0.979127556336178,master_select_anytime_all,0.320576368876081
0.104,"(15, 17)",0.999999999956727,master_select_anytime_all,0.320576368876081
0.1045,MSE-optimal,0.980073344221036,master_select_anytime_all,0.320576368876081
0.1045,"(15, 17)",0.999999999966978,master_select_anytime_all,0.320576368876081
0.105,MSE-optimal,0.980982516444739,master_select_anytime_all,0.320576368876081
0.105,"(15, 17)",0.999999999974842,master_select_anytime_all,0.320576368876081
0.1055,MSE-optimal,0.981856168059196,master_select_anytime_all,0.320576368876081
0.1055,"(15, 17)",0.999999999980864,master_select_anytime_all,0.320576368876081
0.106,MSE-optimal,0.982695377036267,master_select_anytime_all,0.320576368876081
0.106,"(15, 17)",0.999999999985468,master_select_anytime_all,0.320576368876081
0.1065,MSE-optimal,0.983501203768298,master_select_anytime_all,0.320576368876081
0.1065,"(15, 17)",0.999999999988982,master_select_anytime_all,0.320576368876081
0.107,MSE-optimal,0.984274690613763,master_select_anytime_all,0.320576368876081
0.107,"(15, 17)",0.99999999999166,master_select_anytime_all,0.320576368876081
0.1075,MSE-optimal,0.985016861487076,master_select_anytime_all,0.320576368876081
0.1075,"(15, 17)",0.999999999993697,master_select_anytime_all,0.320576368876081
0.108,MSE-optimal,0.98572872149152,master_select_anytime_all,0.320576368876081
0.108,"(15, 17)",0.999999999995244,master_select_anytime_all,0.320576368876081
0.1085,MSE-optimal,0.986411256594251,master_select_anytime_all,0.320576368876081
0.1085,"(15, 17)",0.999999999996418,master_select_anytime_all,0.320576368876081
0.109,MSE-optimal,0.987065433342219,master_select_anytime_all,0.320576368876081
0.109,"(15, 17)",0.999999999997306,master_select_anytime_all,0.320576368876081
0.1095,MSE-optimal,0.987692198617876,master_select_anytime_all,0.320576368876081
0.1095,"(15, 17)",0.999999999997977,master_select_anytime_all,0.320576368876081
0.11,MSE-optimal,0.988292479433431,master_select_anytime_all,0.320576368876081
0.11,"(15, 17)",0.999999999998484,master_select_anytime_all,0.320576368876081
0.1105,MSE-optimal,0.988867182762452,master_select_anytime_all,0.320576368876081
0.1105,"(15, 17)",0.999999999998865,master_select_anytime_all,0.320576368876081
0.111,MSE-optimal,0.98941719540751,master_select_anytime_all,0.320576368876081
