coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,exagt_name,mean_y,outcome,bandwidth
-0.0243954826808732,-0.0466962745211035,0.0629173950957102,0.0731551409908481,0.69820972285613,0.523266419234034,19080,18831,1,0.84233022335495,1.8606706637592,16,TRUE,FALSE,"","",-0.147713577068465,0.0989226117067188,-0.190080350863166,0.0966878018209588,Générale,13.504431723269,quality,mse
-0.344856113622043,-0.410992565789435,0.242625400966128,0.266406880709867,0.15521443573881,0.122897503653362,1463,1438,1,0.590505225382613,1.41142361599834,16,TRUE,FALSE,"","",-0.820401899515654,0.130689672271567,-0.933150051980774,0.111164920401904,Technologique,12.5721121191959,quality,mse
0.0199848452030125,0.0310491456436495,0.146737113955489,0.178052026028376,0.891667214130836,0.861564918597736,1334,771,1,0.687591663269652,1.38835369084859,16,TRUE,FALSE,"","",-0.267619898149746,0.307589588555771,-0.317932825371967,0.380031116659266,Professionnelle,11.9900850033617,quality,mse
0.00382605893248922,-0.152361425442216,0.0499929232603956,0.151465805209136,0.938995847877081,0.314457412889394,25494,21248,1,1,1,16,TRUE,FALSE,"","",-0.0941600706578861,0.101812188522865,-0.449234403652123,0.144511552767691,Générale,13.504431723269,quality,"(15, 17)"
-0.0890744664598593,-0.385641813487126,0.093099623052428,0.282114492886086,0.338685851345504,0.17163496995573,4450,2039,1,1,1,16,TRUE,FALSE,"","",-0.271549727642618,0.0934007947228996,-0.938586219543855,0.167302592569603,Technologique,12.5721121191959,quality,"(15, 17)"
0.00403563796239936,0.0667340410178881,0.0878565518057308,0.24008564904605,0.963362536149328,0.781043595295118,3060,926,1,1,1,16,TRUE,FALSE,"","",-0.168163203576833,0.176234479501632,-0.403833831112371,0.537301913148147,Professionnelle,11.9900850033617,quality,"(15, 17)"
0.0111224070648603,0.000400687601278094,0.0840447615494387,0.10183496611201,0.894716091777304,0.996860590835828,13269,15668,1,0.705893764615646,1.46385582786649,16,TRUE,FALSE,"","",-0.15360532557204,0.17585013970176,-0.199195845978262,0.199997221180819,Générale,13.5378897263905,quality_bacyear_plus1,mse
-0.222321488063209,-0.268009535089327,0.19721727570317,0.226799617961761,0.259618977451861,0.237324011833324,1721,1504,1,0.6484101825201,1.42183000085037,16,TRUE,FALSE,"","",-0.608867348441421,0.164224372315004,-0.712536786294378,0.176517716115725,Technologique,12.6312796412538,quality_bacyear_plus1,mse
0.672631991666954,0.6907248665552,0.460024306951838,0.500186988198339,0.143695672098634,0.167299471002852,426,537,1,0.461894523232946,1.0366018492931,16,TRUE,FALSE,"","",-0.229015649958649,1.57427963329256,-0.289641630313545,1.67109136342395,Professionnelle,12.0835561417255,quality_bacyear_plus1,mse
0.0184826702083285,-0.0420558255602899,0.0499212613287733,0.150995342993173,0.711206325462354,0.780610151154169,24806,20917,1,1,1,16,TRUE,FALSE,"","",-0.0793630019960672,0.116328342412724,-0.33800669782691,0.25389504670633,Générale,13.5378897263905,quality_bacyear_plus1,"(15, 17)"
-0.0237609286962943,-0.314324875854997,0.0952547279758477,0.288592848016356,0.803015661848748,0.276081670234252,4278,1989,1,1,1,16,TRUE,FALSE,"","",-0.210460195528956,0.162938338136367,-0.879966857967054,0.251317106257061,Technologique,12.6312796412538,quality_bacyear_plus1,"(15, 17)"
-0.0380986988310639,0.0572535271814516,0.0964825147648069,0.265610362276767,0.69293387256423,0.829334971845788,2756,874,1,1,1,16,TRUE,FALSE,"","",-0.227204427770085,0.151007030107958,-0.463342782881012,0.577849837243915,Professionnelle,12.0835561417255,quality_bacyear_plus1,"(15, 17)"
-0.0474883728452298,-0.0485935062369478,0.105418458053369,0.125548260126498,0.652368024762776,0.698718884890321,9761,13549,1,0.612535362514936,1.29693938858848,16,TRUE,FALSE,"","",-0.254108550629833,0.159131804939374,-0.294668096084884,0.197481083610988,Générale,13.5141503958411,quality_bacyear_plus2,mse
0.00539064441117176,-0.0485937501351401,0.201726214513072,0.233828264810397,0.978681005280288,0.835370984644037,1519,1316,1,0.688939667626809,1.50323782404162,16,TRUE,FALSE,"","",-0.38999273603445,0.400774024856793,-0.506897149163518,0.409709648893238,Technologique,12.7163045595761,quality_bacyear_plus2,mse
0.525676828489665,0.551647225118529,0.476725495403648,0.533242727647274,0.270165098754134,0.300895796894688,249,316,1,0.505317119181558,1.11377385876898,16,TRUE,FALSE,"","",-0.408705142501485,1.46005879948082,-0.493508521070127,1.59680297130719,Professionnelle,12.1178300531064,quality_bacyear_plus2,mse
0.0184634502753696,-0.0244941206384794,0.0467005923970225,0.141386197434678,0.692578740681156,0.862460694361718,23791,20364,1,1,1,16,TRUE,FALSE,"","",-0.0730697108227945,0.109996611373534,-0.301611067610449,0.25262282633349,Générale,13.5141503958411,quality_bacyear_plus2,"(15, 17)"
0.0831376975924414,-0.108416221911433,0.113057636262208,0.335007952821859,0.46212224588698,0.746223601202687,3218,1672,1,1,1,16,TRUE,FALSE,"","",-0.138455269481487,0.30473066466637,-0.765031809442277,0.54819936561941,Technologique,12.7163045595761,quality_bacyear_plus2,"(15, 17)"
0.0111358090591835,-0.0338500356713105,0.13248566433853,0.370731192970937,0.933014343833543,0.927249336219292,1281,485,1,1,1,16,TRUE,FALSE,"","",-0.248536093044335,0.270807711162702,-0.760483173894346,0.692783102551725,Professionnelle,12.1178300531064,quality_bacyear_plus2,"(15, 17)"
0.0260306287177254,0.0394913712216365,0.0622256259033214,0.0760959641569679,0.675708412060032,0.603783048344397,32822,24728,1,1.138288630846,2.21563398159195,16,TRUE,FALSE,"","",-0.0959315980527844,0.147992855488235,-0.109656718526021,0.188639460969294,Générale,6.0408341840455,tot_enrol_yrs,mse
-0.241402612965484,-0.313790730432904,0.371493231403585,0.4271385040902,0.515810443803927,0.462562050944662,1709,1584,1,0.605174695566856,1.32088299120653,16,TRUE,FALSE,"","",-0.96952934651651,0.486724120585543,-1.1509821984497,0.523400737583888,Technologique,3.98595505617978,tot_enrol_yrs,mse
