coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome_var,ins_princip
-0.11778944928338,-0.159864036945489,0.161782103888516,0.180376598112038,0.466567888444537,0.375467065093137,3129,3638,1,0.588903007848226,1.37127908887498,16,"","",-0.434882372904873,0.199303474338112,-0.513402169245083,0.193674095354105,max_enrol_degetu,licence/master
-0.0846029925210861,-0.244392637102479,0.0638700186505023,0.196445193961332,0.185299877001846,0.213471806688503,9109,5378,1,1,1,16,"","",-0.209788229076071,0.0405822440338984,-0.629425217266689,0.140639943061731,max_enrol_degetu,licence/master
-0.0398299364511576,0.0123366478127203,0.217933618163552,0.251274977322602,0.854984936880577,0.960842627686795,1987,2820,1,0.655416867448658,1.47336198541673,16,"","",-0.46697982805172,0.387319955149405,-0.48016230773958,0.50483560336502,max_enrol_degetu,medecine
0.00857784750305868,-0.0435365375674301,0.111025488698846,0.342803730776895,0.938416580395432,0.898939327809173,4386,3878,1,1,1,16,"","",-0.20903211034668,0.226187805352797,-0.715431849890145,0.628358774755285,max_enrol_degetu,medecine
0.0592916406852133,0.0181712160548422,0.186446685318776,0.219229448366467,0.750478448777527,0.933941591293481,1967,1224,1,0.685433781048634,1.44624225861543,16,"","",-0.306143862539587,0.424727143910014,-0.411518502743433,0.447860934853118,max_enrol_degetu,bts
-0.109752066662784,0.163832266303587,0.105444447996701,0.305159208834953,0.29794423279113,0.591354150844328,4348,1490,1,1,1,16,"","",-0.316423184736319,0.0969190514107507,-0.434279783012921,0.761944315620094,max_enrol_degetu,bts
-0.164337720075277,-0.186168708636041,0.112680107837662,0.136162776010675,0.144717973090712,0.171546605606802,2598,2974,1,0.851451109701279,1.78445194397423,16,"","",-0.385190731437094,0.0565152912865393,-0.453047749616963,0.0807103323448813,max_enrol_degetu,other
-0.12535872998235,-0.194882049368983,0.0896271429269826,0.289808015302468,0.161912185408938,0.501295834655408,3304,3387,1,1,1,16,"","",-0.301027930119236,0.0503104701545356,-0.762905759361822,0.373141660623855,max_enrol_degetu,other
-0.0166662135978513,-0.021491382234025,0.0459343020059262,0.0570293074257554,0.716733981295072,0.706286543803877,10510,9946,1,1.20138496207347,2.36384565285326,16,"","",-0.106697445529467,0.0733650183337641,-0.133268824788506,0.0902860603204556,quality,cpge
-0.00197250049297537,0.0928876177150855,0.0565395018934541,0.172240213257471,0.97216974962285,0.589685994345705,7956,8487,1,1,1,16,"","",-0.112789924204145,0.108844923218195,-0.244703200269557,0.430478435699728,quality,cpge
0.282861745345656,0.292301305347749,0.128785943690127,0.15276548223391,0.0280653810497847,0.055697005381097,1485,1209,1,0.634656835798236,1.32010293492234,16,**,*,0.0304412957130072,0.535282194978305,-0.0071190398307146,0.591721650526213,quality,dut
0.124435558115831,0.277540860346267,0.0619197791336323,0.182006375237175,0.0444708556516375,0.127284948217372,3901,1593,1,1,1,16,**,"",0.00307279101391163,0.24579832521775,-0.079191635118595,0.634273355811129,quality,dut
0.0721884137335636,0.0855887301912333,0.0515729269747151,0.0616903088091193,0.161592788684769,0.165321822080162,7776,5083,1,0.901564980106302,1.84247865215602,16,"","",-0.0288945231368781,0.173271350604005,-0.0353242750746405,0.206501735457107,quality,licence/master
0.0732589107884074,0.044576924070693,0.0450474300507174,0.132989387239713,0.103893992746599,0.737480566184003,9109,5378,1,1,1,16,"","",-0.0150340521109986,0.161551873687813,-0.216082274919143,0.30523612306053,quality,licence/master
-0.0521626640304689,-0.0558104998290609,0.0308879863409308,0.0383262707102278,0.0912637674262186,0.145338894029866,5616,4408,1,1.15049748602893,2.20827740932455,16,*,"",-0.112703117258693,0.00837778919775549,-0.130929990421107,0.0193089907629855,quality,medecine
-0.0593048744018532,-0.21927774680956,0.0363484948586309,0.112959955336223,0.102771490549476,0.0522341503148924,4386,3878,1,1,1,16,"",*,-0.13054792432477,0.0119381755210634,-0.440679259268558,0.00212376564943798,quality,medecine
-0.150906844029201,-0.189549031780466,0.168860134052201,0.195365240218767,0.371493384568773,0.331932332704432,1607,1149,1,0.621308229458478,1.35360831398551,16,"","",-0.481872706771515,0.180059018713113,-0.572464902609248,0.193366839048317,quality,bts
-0.101342702532829,-0.118239795553137,0.0807111383527304,0.228509247419664,0.209252954165561,0.604849132843495,4348,1490,1,1,1,16,"","",-0.259536533704181,0.0568511286385225,-0.566117920495678,0.329638329389404,quality,bts
-0.0648937692033016,-0.124366322768644,0.137907967866125,0.15487043926347,0.637956035247468,0.421954730647584,3026,3221,1,0.932406178064073,2.25975106076977,16,"","",-0.335193386220906,0.205405847814303,-0.427912383725045,0.179179738187757,quality,other
-0.0934199594115839,0.438637390496851,0.125843980832223,0.399077261829453,0.457876844226974,0.271711803527752,3304,3387,1,1,1,16,"","",-0.340074161842741,0.153234243019573,-0.343554042688877,1.22082882368258,quality,other
-0.0489215497415572,-0.0595403801543668,0.087882666229389,0.109052268883677,0.577753649044428,0.585079544011993,6464,7552,1,0.886023706292958,1.78765418744708,16,"","",-0.22117157555116,0.123328476068045,-0.273282827166373,0.154202066857639,quality_bacyear_plus1,cpge
-0.0611109559236382,0.06506044211811,0.0751931891141211,0.226741642407252,0.416379013897486,0.774160979773222,7766,8328,1,1,1,16,"","",-0.208489606587316,0.0862676947400391,-0.379353177000105,0.509474061236325,quality_bacyear_plus1,cpge
0.304637458921036,0.321422028252371,0.165358835457211,0.192457810514907,0.0654340414330145,0.0949013903137625,1253,1095,1,0.592263673400699,1.26150470725942,16,*,*,-0.0194658585750984,0.62874077641717,-0.0557952803568462,0.698639336861589,quality_bacyear_plus1,dut
0.119147003239576,0.251864580402131,0.0682561470507,0.199460627454905,0.0808828440124861,0.206686837443134,3770,1546,1,1,1,16,*,"",-0.0146350449797963,0.252929051458948,-0.139078249409482,0.642807410213745,quality_bacyear_plus1,dut
0.0776892059463634,0.0624663171995792,0.0852714869214778,0.103255850478664,0.362252855013303,0.545201341203701,4606,4109,1,0.728845743249292,1.49086093686317,16,"","",-0.089442908419733,0.24482132031246,-0.139915149738602,0.26484778413776,quality_bacyear_plus1,licence/master
0.0681243497508355,0.0924727585178751,0.055590004873741,0.158866914192961,0.220395026812822,0.560514894193137,8407,5091,1,1,1,16,"","",-0.0408320598016969,0.177080759303368,-0.218906393300329,0.403851910336079,quality_bacyear_plus1,licence/master
0.0559075798387028,0.0543909565809457,0.0682918019473583,0.0857485351263444,0.41298198479717,0.52588002865374,4466,3854,1,1.04036855340819,1.9807117503963,16,"","",-0.0779443519781195,0.189759511655525,-0.113676172266689,0.222458085428581,quality_bacyear_plus1,medecine
0.0679355997284645,0.153891816883387,0.0717239346472397,0.216351640684754,0.343546188961351,0.476895789049529,4087,3692,1,1,1,16,"","",-0.0726433121801252,0.208514511637054,-0.270157398858731,0.577941032625506,quality_bacyear_plus1,medecine
0.0538966296136678,0.00828726870942376,0.30160305086021,0.334878727366751,0.858172841091598,0.980256706792902,880,928,1,0.513923963088928,1.15709816791657,16,"","",-0.537245350072345,0.64503860929968,-0.648075036929408,0.664649574348255,quality_bacyear_plus1,bts
-0.0765982166956363,-0.0873826198374204,0.0853393561260574,0.244662558420435,0.369413771315848,0.720975270801598,4035,1416,1,1,1,16,"","",-0.243863354702709,0.0906669213114362,-0.566921234341472,0.392155994666632,quality_bacyear_plus1,bts
-0.0497996339511317,-0.10028479720183,0.12024432556637,0.137159835727526,0.678761537560123,0.464685829902609,3678,3658,1,1.10054572090632,2.55821009206911,16,"","",-0.285478512061216,0.185879244158953,-0.369118075227781,0.168548480824121,quality_bacyear_plus1,other
-0.0356581456012393,0.495448616723685,0.134754851795063,0.423567346248125,0.791306117957962,0.242119920133323,3148,3311,1,1,1,16,"","",-0.299777655119563,0.228461363917084,-0.334743381922641,1.32564061537001,quality_bacyear_plus1,other
-0.219734673271034,-0.234480186272265,0.128385363031553,0.156126539598869,0.0869843625590467,0.133133299444443,4184,5961,1,0.707287446794166,1.48977338045969,16,*,"",-0.471369984812877,0.0319006382708086,-0.540488203886049,0.0715278313415194,quality_bacyear_plus2,cpge
-0.107822491488655,-0.355704534987801,0.0774213111632474,0.234258947209377,0.163719002444584,0.128907408278236,7555,8119,1,1,1,16,"","",-0.25956826136862,0.0439232783913101,-0.81485207151818,0.103443001542578,quality_bacyear_plus2,cpge
-0.0336871349377859,-0.103856418833267,0.225166416190283,0.253336944497003,0.881072362241156,0.681839908692603,1164,995,1,0.624009264908894,1.4331772653568,16,"","",-0.475013310670741,0.407639040795169,-0.600396830047394,0.39268399238086,quality_bacyear_plus2,dut
0.00498799711419196,-0.0855765209771811,0.107366660625094,0.307658072324291,0.962945529790225,0.78089365176667,3091,1353,1,1,1,16,"","",-0.205450657710992,0.215426651939376,-0.68858634273279,0.517433300778428,quality_bacyear_plus2,dut
0.0657197935696097,0.0656513829499694,0.0618190732275686,0.0769908595815303,0.287737067883231,0.393816490716207,7680,4865,1,0.96115587579935,1.82436818071841,16,"","",-0.0554455899564247,0.186885177095644,-0.08525070182983,0.216553467729769,quality_bacyear_plus2,licence/master
0.0661830029746255,0.129961752847503,0.0590707750987147,0.170140016678199,0.262542576610159,0.444955581801054,8105,4955,1,1,1,16,"","",-0.0495957162188554,0.181961722168106,-0.203512679841767,0.463436185536773,quality_bacyear_plus2,licence/master
0.0374179744841427,0.0573613258208283,0.0786754383834197,0.0956342438996814,0.63435995513822,0.548640186178959,5235,4164,1,1.23661694716175,2.49020466778203,16,"","",-0.11678588474736,0.191621833715645,-0.130081792222547,0.244804443864204,quality_bacyear_plus2,medecine
0.122539060758683,0.327909102170807,0.100331126128845,0.312162759608627,0.221954888226105,0.293514607499415,3740,3486,1,1,1,16,"","",-0.0741099464538538,0.31918806797122,-0.283929906662102,0.939748111003715,quality_bacyear_plus2,medecine
0.135504025838671,0.12571585602177,0.23801515070342,0.282853370649586,0.569146863808926,0.656712989092461,725,625,1,0.617818286165415,1.29607438805456,16,"","",-0.331005669540032,0.602013721217374,-0.428676750451419,0.680108462494959,quality_bacyear_plus2,bts
-0.09635544283136,0.134275770921455,0.109822934788542,0.32298209731018,0.380285234986879,0.677602094688706,1955,825,1,1,1,16,"","",-0.311608395016902,0.118897509354182,-0.498769139806498,0.767320681649408,quality_bacyear_plus2,bts
0.0379961544105356,-0.00694565389669322,0.124576414437461,0.1472394001788,0.760364024709564,0.962375727117376,3218,3412,1,1.02537267134204,2.16965754869336,16,"","",-0.206173617886888,0.282165926707959,-0.295534878247141,0.281643570453754,quality_bacyear_plus2,other
0.0470803693435045,0.675333490394671,0.128673953646745,0.405654974959248,0.714447991121246,0.095953112596841,3090,3273,1,1,1,16,"",*,-0.205120579804116,0.299281318491125,-0.119750260525455,1.4704172413148,quality_bacyear_plus2,other
-0.146439976991879,-0.171773022738343,0.0970833449009255,0.116229585387669,0.131453606959444,0.139440722506557,5137,6540,1,0.790300638835398,1.70261706545627,16,"","",-0.336723332997692,0.0438433790139354,-0.399583010098174,0.0560369646214883,quality_first_grad_degree,cpge
-0.0718880791844754,-0.338117640949044,0.0704961242252597,0.212963612400015,0.307849353297145,0.112359171618364,7306,7911,1,1,1,16,"","",-0.210060482665984,0.0662843242970336,-0.755526321253074,0.0792910393549863,quality_first_grad_degree,cpge
0.0528053333854217,0.0334358844746632,0.281575274487373,0.332793682248932,0.851240866218669,0.919970952608013,798,763,1,0.603228329459179,1.25818322826741,16,"","",-0.49908220460983,0.604692871380673,-0.618839732733243,0.68571150168257,quality_first_grad_degree,dut
0.0849448973698159,0.148171457721507,0.126315715209707,0.357008858248026,0.501277638261852,0.678115694565203,2275,1070,1,1,1,16,"","",-0.162633904441211,0.332523699180842,-0.551565904444625,0.847908819887638,quality_first_grad_degree,dut
0.0586325405657746,0.0728204465164808,0.0649402233948403,0.0793074015479762,0.36659521250466,0.358511591898635,7452,4535,1,1.01394173116602,1.96734992032134,16,"","",-0.0686502972881123,0.185915378419662,-0.0826220605175525,0.228262953550514,quality_first_grad_degree,licence/master
0.0594348162579159,0.226897453757559,0.0660914669144905,0.190446013186466,0.368502877775675,0.233496441199571,7112,4473,1,1,1,16,"","",-0.0701044588944854,0.188974091410317,-0.146376732087914,0.600171639603032,quality_first_grad_degree,licence/master
0.575252118691772,0.674190087656335,0.362371968827851,0.397866930525666,0.112407804314512,0.090168129062243,558,883,1,0.560119242724826,1.3489180648333,16,"",*,-0.134996940210815,1.28550117759436,-0.105629096173971,1.45400927148664,quality_first_grad_degree,medecine
0.350791342250155,0.786655481106735,0.127604515261064,0.382769210843997,0.00597680545123612,0.0398626678723644,1727,1378,1,1,1,16,***,**,0.10068649233847,0.600896192161839,0.0364278278525003,1.53688313436097,quality_first_grad_degree,medecine
-0.166173928913079,-0.141881663044085,0.301874348219531,0.365787497306331,0.581994421146199,0.698104821999744,488,341,1,0.742197743242022,1.49534578664101,16,"","",-0.75784765142336,0.425499793597202,-0.858825157764494,0.575061831676324,quality_first_grad_degree,bts
-0.0968604311368111,-0.245370956275924,0.190682874387257,0.57649584069718,0.611477135427425,0.670381229057595,845,403,1,1,1,16,"","",-0.470598864935834,0.276878002662212,-1.3753028040424,0.88456089149055,quality_first_grad_degree,bts
0.0530873995602192,-0.00890710270540041,0.167486069353719,0.193507592768038,0.751269355343058,0.963286552019148,2101,2637,1,0.832614016130423,1.89983318735175,16,"","",-0.27518529637307,0.381360095493509,-0.388181984530755,0.370367779119954,quality_first_grad_degree,other
-0.0124717953076114,0.337410079762087,0.128568801947271,0.416131849003291,0.922722555474051,0.417466212370084,2791,3071,1,1,1,16,"","",-0.264466647124262,0.23952305650904,-0.478208344284363,1.15302850380854,quality_first_grad_degree,other
0.0505879413843449,0.0499362438473394,0.0731975928204306,0.0910705090079645,0.489493385966966,0.583468711575794,10832,10220,1,1.23363223980124,2.42602776538854,16,"","",-0.0928793405436991,0.194055223312389,-0.128561953808271,0.22843444150295,tot_enrol_yrs,cpge
0.0247642910037236,0.505653167847964,0.0923385438827875,0.283296541599848,0.788552930947651,0.0742791588871857,7956,8487,1,1,1,16,"",*,-0.15621925500654,0.205747837013987,-0.0496080536877392,1.06091438938367,tot_enrol_yrs,cpge
0.0477318422792425,-0.0100784104130796,0.379045956491153,0.437767669692769,0.89979029021165,0.98163249979223,1224,1127,1,0.582678834993356,1.25796319530357,16,"","",-0.695198232443417,0.790661917001902,-0.868103043010908,0.847946222184748,tot_enrol_yrs,dut
0.0594201696650742,0.0377584991765012,0.152844938155197,0.442240770208004,0.6974528629516,0.931959324752499,3901,1593,1,1,1,16,"","",-0.240155909119112,0.358996248449261,-0.829033410431186,0.904550408784188,tot_enrol_yrs,dut
-0.0947596719691219,-0.101229045088703,0.128510679883949,0.158203810935601,0.460898547536369,0.522260519565841,6883,4844,1,0.853278560708836,1.68831742268993,16,"","",-0.346640604541661,0.157121260603417,-0.41130851452248,0.208850424345075,tot_enrol_yrs,licence/master
-0.0653664930023599,-0.198736993634029,0.104552969513698,0.314351356337329,0.531839949651286,0.527247746124622,9109,5378,1,1,1,16,"","",-0.270290313249207,0.139557327244488,-0.814865652055194,0.417391664787136,tot_enrol_yrs,licence/master
0.183156578848028,0.249188790022195,0.355312384703637,0.428338942791929,0.606217345416293,0.560730982327008,2678,3116,1,0.752542169670484,1.58164590226297,16,"","",-0.513255695171101,0.879568852867156,-0.590355537849985,1.08873311789438,tot_enrol_yrs,medecine
0.17220464873235,0.263629867716347,0.236898975415017,0.721886173154713,0.467280018894058,0.714965181675133,4386,3878,1,1,1,16,"","",-0.292117343081083,0.636526640545783,-1.15126703166689,1.67852676709958,tot_enrol_yrs,medecine
-0.00610005232839406,-0.0544108717192984,0.194922264644998,0.231703640014208,0.975034441301899,0.814340997207769,2573,1339,1,0.773635385323736,1.59770780454252,16,"","",-0.38814769103259,0.375947586375802,-0.508550006147146,0.399728262708549,tot_enrol_yrs,bts
-0.102285839728106,0.314710547547888,0.136463136403151,0.395091825526844,0.453526234048078,0.425712199544562,4348,1490,1,1,1,16,"","",-0.369753587078282,0.16518190762207,-0.459669430484727,1.0890905255805,tot_enrol_yrs,bts
-0.100299195687322,-0.155153061574461,0.244898311105415,0.286501442351452,0.682132808808449,0.588132860273024,1817,2431,1,0.690156684381861,1.52866924539343,16,"","",-0.580299885453935,0.37970149407929,-0.716695888583307,0.406389765434385,tot_enrol_yrs,other
-0.147957300635447,-0.27249110189398,0.13540273701291,0.432399411262604,0.274516684909479,0.528574340460257,3304,3387,1,1,1,16,"","",-0.413346665180751,0.117432063909857,-1.11999394796868,0.575011744180724,tot_enrol_yrs,other
