coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
-0.0116710588587816,-0.0129430440240257,0.0153558114205422,0.0188646925829251,0.447229587618071,0.492650771482269,21038,20349,1,0.810967007649473,1.63637234093082,16,TRUE,no_controls,"","",-0.0417684492430444,0.0184263315254812,-0.0499178414865588,0.0240317534385074,grad_7_all
-0.010412089490072,-0.0112841815876888,0.0156183646284409,0.019198839619392,0.504991358204251,0.556697885400961,20791,19918,1,0.80176717713412,1.61769802745357,16,TRUE,gender_only,"","",-0.0410240841618162,0.0201999051816723,-0.0489139072416971,0.0263455440663195,grad_7_all
-0.0124859009268654,-0.0137249301626387,0.0149245127415496,0.0183755424661959,0.402815427428398,0.455116123825199,21038,20349,1,0.814552890765816,1.63622424287163,16,TRUE,all,"","",-0.0417379459003026,0.0167661440465718,-0.0497409933963826,0.0222911330711052,grad_7_all
-0.0173949869836652,0.00123523515001045,0.0114760458297989,0.0353856747275809,0.129578820874309,0.97215328132655,30292,23489,1,1,1,16,TRUE,no_controls,"","",-0.039888036810071,0.00509806284274071,-0.0681206873160481,0.070591157616069,grad_7_all
-0.0165475766264106,0.00268856208080946,0.0114673080739695,0.0353649721084024,0.149014303551801,0.939400556692657,30292,23489,1,1,1,16,TRUE,gender_only,"","",-0.0390235004513909,0.00592834719856964,-0.0666267832516592,0.0720039074132781,grad_7_all
-0.0170370327344712,-0.00379335058200441,0.0112270950710294,0.0345986004213896,0.129142381882371,0.912695802648378,30292,23489,1,1,1,16,TRUE,all,"","",-0.0390421390736888,0.00496807360474632,-0.0716066074079281,0.0640199062439192,grad_7_all
-0.00241515706190087,-0.0016100692936023,0.0149994231142976,0.01838184926317,0.872080276439592,0.930202415711206,20577,19804,1,0.797693043482749,1.61820011290482,16,TRUE,no_controls,"","",-0.0318140263659242,0.0269837122421225,-0.0376384938494155,0.0344183552622109,grad_9_all
-0.00119887569202493,-0.0000863012681711496,0.0153521941419674,0.0187514186635505,0.93775527772593,0.996327840170659,19638,19791,1,0.786883598090121,1.60448562446594,16,TRUE,gender_only,"","",-0.031289176210281,0.0288914248262312,-0.0368390818487301,0.0366664793123878,grad_9_all
-0.0017866022567588,-0.000712067814128037,0.0145621247133934,0.0178342603643653,0.902353932850955,0.968151356641589,20791,19918,1,0.800573700369864,1.62425216334075,16,TRUE,all,"","",-0.0303283666950099,0.0267551621814923,-0.035667218128284,0.0342430825000279,grad_9_all
-0.0132952867694884,0.0238363510552455,0.0109101738652961,0.0336665019196123,0.22299086665983,0.478936630562328,30292,23489,1,1,1,16,TRUE,no_controls,"","",-0.0346792275454687,0.00808865400649186,-0.0421499927071946,0.0898226948176857,grad_9_all
-0.0125984178627991,0.0250314961707294,0.0109059753619269,0.0336621032292152,0.248014724225333,0.457112099508445,30292,23489,1,1,1,16,TRUE,gender_only,"","",-0.0339741295721758,0.0087772938465776,-0.0409462261585324,0.0910092184999912,grad_9_all
-0.0127803035804473,0.0189367812196507,0.0106345061281073,0.0327675506863936,0.229449985903042,0.563323111443006,30292,23489,1,1,1,16,TRUE,all,"","",-0.0336239355915375,0.00806332843064295,-0.0452876181256808,0.0831611805649823,grad_9_all
-0.020827727529755,-0.0269902657031171,0.01783883870802,0.0203001218965981,0.24298852332174,0.183662705975224,21646,20890,1,0.764166613957926,1.75981401825892,16,TRUE,no_controls,"","",-0.0557918513974742,0.0141363963379642,-0.0667785046204495,0.0127979732142152,master_anytime_all
-0.0193946933213657,-0.0252123559131841,0.0179083881504167,0.0205398031753721,0.27881067963656,0.219639339176017,21646,20890,1,0.762358863665224,1.72777426166146,16,TRUE,gender_only,"","",-0.0544951340961825,0.0157057474534511,-0.0654703701369134,0.0150456583105453,master_anytime_all
-0.0184012713493147,-0.0217243207634767,0.0116405401062911,0.0139477465572024,0.113925630388628,0.119339821190071,33450,24824,1,0.958476608173456,1.95893324126924,16,TRUE,all,"","",-0.0412167299576453,0.00441418725901595,-0.0490619040155933,0.00561326248863995,master_anytime_all
-0.0195936188115931,-0.0268055047101525,0.012090559706931,0.0370552534205028,0.1051095271985,0.469438573818345,35234,25357,1,1,1,16,TRUE,no_controls,"","",-0.0432911158371777,0.00410387821399161,-0.0994338014143379,0.0458227919940329,master_anytime_all
-0.0184137576021858,-0.0247302555837352,0.0120837103605082,0.0370555695390521,0.127546277664497,0.504527549148166,35234,25357,1,1,1,16,TRUE,gender_only,"","",-0.0420978299087819,0.00527031470441038,-0.0973591718802774,0.0478986607128069,master_anytime_all
-0.019078971257508,-0.036369504469788,0.0110711682790088,0.0336699018248576,0.0848338475984027,0.280062694967098,35234,25357,1,1,1,16,TRUE,all,*,"",-0.0407784610843652,0.00262051856934928,-0.102362512046509,0.0296235031069329,master_anytime_all
